"COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","SITE","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Bleaching_Period","Survey_Type"
110,11.5824,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
6,11.5824,20,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
60,11.5824,20,"TUT-171",85,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
72,11.5824,20,"TUT-171",97,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
11,11.5824,20,"TUT-171",10,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
13,11.5824,20,"TUT-171",10,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
7,11.5824,20,"TUT-171",0,-14.332425,-170.824373,"2025","Q20","Post-Bleaching","20m"
170,11.5824,20,"TUT-171",99,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
36,11.5824,20,"TUT-171",70,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
11,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
26,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
88,12.4968,20,"TUT-216",85,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
48,12.4968,20,"TUT-216",80,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
51,12.4968,20,"TUT-216",75,-14.329052,-170.831801,"2025","Q80","Post-Bleaching","20m"
13,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
10,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","Q20","Post-Bleaching","20m"
28,12.4968,20,"TUT-216",0,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
21,12.4968,20,"TUT-216",2,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
23,12.4968,20,"TUT-216",1,-14.329052,-170.831801,"2025","QMED","Post-Bleaching","20m"
10,12.192,20,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
11,12.192,20,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
45,12.192,20,"TUT-126",60,-14.336157,-170.796416,"2025","Q80","Post-Bleaching","20m"
39,12.192,20,"TUT-126",65,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
6,12.192,20,"TUT-126",0,-14.336157,-170.796416,"2025","Q20","Post-Bleaching","20m"
38,12.192,20,"TUT-126",50,-14.336157,-170.796416,"2025","QMED","Post-Bleaching","20m"
38,12.192,20,"TUT-139",15,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
63,12.192,20,"TUT-139",80,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
35,12.192,20,"TUT-139",15,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
38,12.192,20,"TUT-139",85,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
28,12.192,20,"TUT-139",10,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
28,12.192,20,"TUT-139",15,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
25,12.192,20,"TUT-139",5,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
60,12.192,20,"TUT-139",95,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
105,7.0104,20,"TUT-220",85,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","20m"
13,7.0104,20,"TUT-220",0,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","20m"
29,7.0104,20,"TUT-220",60,-14.300247,-170.681886,"2025","QMED","Post-Bleaching","20m"
75,7.0104,20,"TUT-220",70,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","20m"
51,7.0104,20,"TUT-220",85,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","20m"
50,7.0104,20,"TUT-220",95,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","20m"
60,7.0104,20,"TUT-220",70,-14.300247,-170.681886,"2025","Q80","Post-Bleaching","20m"
19,13.716,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
34,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
13,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
33,13.716,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
71,13.716,20,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
60,13.716,20,"TUT-222",10,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
16,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
29,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
53,13.716,20,"TUT-222",20,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
78,13.716,20,"TUT-222",20,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
26,13.716,20,"TUT-222",15,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
15,13.716,20,"TUT-222",2,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
75,13.716,20,"TUT-222",15,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
85,13.716,20,"TUT-222",45,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
75,13.716,20,"TUT-222",35,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
40,13.716,20,"TUT-222",15,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
22,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
52,13.716,20,"TUT-222",40,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
85,13.716,20,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
41,13.716,20,"TUT-222",60,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
57,13.716,20,"TUT-222",10,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
19,13.716,20,"TUT-222",20,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
71,13.716,20,"TUT-222",50,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
50,13.716,20,"TUT-222",25,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
55,13.716,20,"TUT-222",80,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
45,13.716,20,"TUT-222",15,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
30,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
43,13.716,20,"TUT-222",5,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
23,13.716,20,"TUT-222",10,-14.363787,-170.772574,"2025","QMED","Post-Bleaching","20m"
58,13.716,20,"TUT-222",50,-14.363787,-170.772574,"2025","Q80","Post-Bleaching","20m"
38,10.0584,20,"TUT-223",70,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
5,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
21,10.0584,20,"TUT-223",35,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
23,10.0584,20,"TUT-223",25,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
60,10.0584,20,"TUT-223",90,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
5,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
6,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
49,10.0584,20,"TUT-223",95,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
7,10.0584,20,"TUT-223",1,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
5,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
15,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
5,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
21,10.0584,20,"TUT-223",1,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
52,10.0584,20,"TUT-223",35,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
44,10.0584,20,"TUT-223",20,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
14,10.0584,20,"TUT-223",1,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
80,10.0584,20,"TUT-223",65,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
20,10.0584,20,"TUT-223",15,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
33,10.0584,20,"TUT-223",20,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
125,10.0584,20,"TUT-223",85,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
16,10.0584,20,"TUT-223",25,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
42,10.0584,20,"TUT-223",80,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
38,10.0584,20,"TUT-223",85,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
10,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
6,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
8,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","Q20","Post-Bleaching","20m"
59,10.0584,20,"TUT-223",90,-14.35909,-170.785248,"2025","Q80","Post-Bleaching","20m"
30,10.0584,20,"TUT-223",25,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
15,10.0584,20,"TUT-223",0,-14.35909,-170.785248,"2025","QMED","Post-Bleaching","20m"
38,14.6304,20,"TUT-098",10,-14.314128,-170.652116,"2025","QMED","Post-Bleaching","20m"
